name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Ninghai, Ningbo, China",2018-10-19,69.8,51.8,61,69.8,51.8,61,48.8,66.4,0,0,0,,0,0,17.7,8.9,1.8,1024.6,59.5,6.2,186.8,16,7,,2018-10-19T05:57:49,2018-10-19T17:19:29,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-20,69.8,55.4,61.4,69.8,55.4,61.4,54.3,78.5,0.006,100,4.17,rain,0,0,8.9,4.5,7,1023.9,42.1,5.6,56.1,4.8,2,,2018-10-20T05:58:30,2018-10-20T17:18:27,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-21,64.4,59,61.9,64.4,59,61.9,58.8,89.9,0.092,100,29.17,rain,0,0,14.5,4.5,135.1,1020.8,81.3,3.6,42.7,3.8,2,,2018-10-21T05:59:10,2018-10-21T17:17:26,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-22,66.2,62.5,64.5,66.2,62.5,64.5,62.9,94.6,0.087,100,16.67,rain,0,0,10.5,11.2,327.9,1017.8,89.8,2.2,41.4,3.6,2,,2018-10-22T05:59:51,2018-10-22T17:16:26,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-23,73.3,60.8,66,73.3,60.8,66,58.7,78.4,0.007,100,4.17,rain,0,0,22.6,11.2,335.9,1020.1,72.2,3.5,113.2,9.8,5,,2018-10-23T06:00:33,2018-10-23T17:15:26,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-24,75.2,55.4,64.3,75.2,55.4,64.3,57.8,80.8,0.002,100,4.17,rain,0,0,15.2,8.8,131.3,1020.3,40.7,2.8,129.6,11.1,5,,2018-10-24T06:01:15,2018-10-24T17:14:28,0.48,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-25,73.4,57.2,66.6,73.4,57.2,66.6,59.1,78.2,0.063,100,16.67,rain,0,0,20.8,13.4,165.2,1017.8,34,4.3,141,12.1,6,,2018-10-25T06:01:57,2018-10-25T17:13:31,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-26,75.2,60.9,67.6,75.2,60.9,67.6,57.4,71.8,0.078,100,8.33,rain,0,0,28.2,15.7,312.8,1017.5,58.6,4.7,115.7,9.9,5,,2018-10-26T06:02:40,2018-10-26T17:12:35,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-27,71.5,50,60.5,71.5,48.5,60.4,39.8,50.7,0,0,0,,0,0,21.7,8.9,328.7,1022.7,1.1,5.7,209.2,18,8,,2018-10-27T06:03:23,2018-10-27T17:11:39,0.59,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-28,75.2,46.4,59.9,75.2,46.4,59.8,40.6,55.6,0,0,0,,0,0,16.1,11.2,258.9,1018.4,0,5.7,206.7,17.8,8,,2018-10-28T06:04:07,2018-10-28T17:10:45,0.62,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-29,80.6,50,63.4,79.3,50,63.2,45.1,56.4,0,0,0,,0,0,15.9,11.2,299.6,1016.9,0,5.8,202.7,17.6,7,,2018-10-29T06:04:51,2018-10-29T17:09:52,0.66,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-10-30,75.2,51.8,63.6,75.2,51.8,63.6,51.1,66.5,0,0,0,,0,0,16.3,6.7,39.1,1021.1,10.2,5.2,190.1,16.4,7,,2018-10-30T06:05:35,2018-10-30T17:09:00,0.7,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB,remote"
"Ninghai, Ningbo, China",2018-10-31,69.8,53.6,62.4,69.8,53.6,62.4,53.1,72.8,0.008,100,8.33,rain,0,0,21,8.9,12,1024,35.1,5.1,142.3,12.3,5,,2018-10-31T06:06:20,2018-10-31T17:08:10,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-01,68,50,59.2,68,50,59.2,47.7,67.1,0,0,0,,0,0,21.3,8.9,352.1,1026.2,68.4,6.3,123.5,10.7,4,,2018-11-01T06:07:05,2018-11-01T17:07:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-02,66.2,53.6,61.2,66.2,53.6,61.2,51.3,70.8,0.012,100,8.33,rain,0,0,20.8,6.7,19,1025.2,71.3,6.3,83,7.4,4,,2018-11-02T06:07:51,2018-11-02T17:06:32,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-03,68,60.8,63.9,68,60.8,63.9,60.7,89.4,0.043,100,8.33,rain,0,0,15.4,4.5,23.6,1021.7,60.3,3.7,32.2,2.8,2,,2018-11-03T06:08:37,2018-11-03T17:05:45,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-04,76.9,57.2,66.2,76.9,57.2,66.2,60.3,82.9,0.002,100,4.17,rain,0,0,15,8.9,81.8,1020.2,46.5,4,130.2,11.2,6,,2018-11-04T06:09:23,2018-11-04T17:04:59,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-05,77,62.6,68.9,77,62.6,68.9,62.5,80.9,0.094,100,20.83,rain,0,0,16.8,13.4,111.2,1020.2,60.5,5.1,88.7,7.6,4,,2018-11-05T06:10:10,2018-11-05T17:04:15,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-06,69.8,66.2,66.8,69.8,66.2,66.8,63.4,89.1,0.133,100,8.33,rain,0,0,15.7,11.2,134.1,1021.3,86.6,4.5,99.6,8.5,5,,2018-11-06T06:10:57,2018-11-06T17:03:32,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-07,69.8,62.6,64.6,69.8,62.6,64.6,60.4,86.4,0.015,100,4.17,rain,0,0,16.8,11.1,336.2,1020.2,38.3,4.3,83.4,7.3,4,,2018-11-07T06:11:45,2018-11-07T17:02:50,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-08,60.8,53.6,57.4,60.8,53.6,57.4,53.5,87,0.024,100,8.33,rain,0,0,19.7,15.7,349,1019.5,81.5,4.9,27.5,2.5,1,,2018-11-08T06:12:32,2018-11-08T17:02:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-09,64.4,44.6,54.9,64.4,42.2,54.8,46.3,75.3,0,0,0,,0,0,16.6,6.7,10.7,1023.3,4.6,4.8,178.6,15.3,7,,2018-11-09T06:13:21,2018-11-09T17:01:31,0.05,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-10,69.8,46.4,58,69.8,44.3,57.7,50.8,78.7,0.028,100,12.5,rain,0,0,15.9,11.2,147.3,1023.2,6.7,3.8,160.3,13.8,6,,2018-11-10T06:14:09,2018-11-10T17:00:53,0.08,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-11,73.4,59,64.3,73.4,59,64.3,57.1,78.1,0.014,100,8.33,rain,0,0,16.8,11.2,337.9,1019.1,34.5,3.5,111.8,9.8,5,,2018-11-11T06:14:58,2018-11-11T17:00:17,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-12,60.8,57.2,58.9,60.8,57.2,58.9,55.8,89.4,0.336,100,20.83,rain,0,0,22.1,11.2,331.8,1019.4,90.3,4.3,24.1,2.1,1,,2018-11-12T06:15:47,2018-11-12T16:59:43,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-13,66.1,53.6,59.5,66.1,53.6,59.5,49.6,70.9,0.008,100,4.17,rain,0,0,21.3,8.9,339.7,1020.5,78.3,5.9,111.5,9.7,5,,2018-11-13T06:16:36,2018-11-13T16:59:10,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-14,64.4,48.2,57.6,64.4,48.2,57.6,50,77,0,0,0,,0,0,16.6,6.7,53.2,1021.5,45.5,5,101.7,8.9,4,,2018-11-14T06:17:25,2018-11-14T16:58:38,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-15,64.4,55.4,60.4,64.4,55.4,60.4,55.5,84.1,0.052,100,8.33,rain,0,0,8.9,4.5,158.6,1020,39.8,3.3,71.9,6.2,3,,2018-11-15T06:18:15,2018-11-15T16:58:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-16,60.8,55.4,58.6,60.8,55.4,58.6,54.8,87.3,0.077,100,4.17,rain,0,0,28.9,15.5,323.7,1020.8,73,3.6,55.8,4.6,3,,2018-11-16T06:19:04,2018-11-16T16:57:40,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-17,60.8,57.2,57.9,60.8,57.2,57.9,53.6,86,0.06,100,16.67,rain,0,0,19.7,8.9,341.4,1022.5,88.9,4.5,34.8,3,2,,2018-11-17T06:19:54,2018-11-17T16:57:13,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-18,57.2,53.6,56.2,57.2,53.6,56.2,55.1,96.1,0.404,100,16.67,rain,0,0,17,11.1,339,1020.3,91.9,3.6,20,1.6,1,,2018-11-18T06:20:44,2018-11-18T16:56:48,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-19,57.2,48.2,52.4,57.2,45.3,52.1,47.7,84.2,0.2,100,12.5,rain,0,0,21.9,11.2,326.9,1024.3,68.9,4.5,114.9,9.9,6,,2018-11-19T06:21:34,2018-11-19T16:56:24,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-20,62.6,46.4,54.9,62.6,46.4,54.9,50,84.3,0.01,100,4.17,rain,0,0,17.7,6.7,209.6,1022.9,66.7,2.3,95.9,8.3,4,,2018-11-20T06:22:24,2018-11-20T16:56:02,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-21,60.8,55.4,58.5,60.8,55.4,58.5,55.8,91.1,0.906,100,20.83,rain,0,0,32.2,15.5,322.3,1019.1,88.9,3,36.4,3,2,,2018-11-21T06:23:14,2018-11-21T16:55:42,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-22,59,46.4,54.4,59,44.3,54,44.1,69.5,0.049,100,4.17,rain,0,0,28.2,15.7,333.1,1027.1,73,5.5,108.7,9.3,4,,2018-11-22T06:24:04,2018-11-22T16:55:23,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-23,64.4,41,52.8,64.4,38.1,52.4,43.5,72.6,0,0,0,,0,0,15,11.2,153.9,1025.7,8.9,4.5,148.3,12.8,6,,2018-11-23T06:24:54,2018-11-23T16:55:06,0.5,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-24,69.8,44.6,56.2,69.8,40.8,55.5,46.3,72.9,0,0,0,,0,0,11,6.7,93.2,1023.9,11.2,5,159.5,13.7,6,,2018-11-24T06:25:44,2018-11-24T16:54:51,0.53,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-25,66.2,48.2,56,66.2,46.4,55.9,52.6,88.9,0.178,100,8.33,rain,0,0,9.4,6.7,157.2,1022.4,27.8,3,71.3,6.1,4,,2018-11-25T06:26:34,2018-11-25T16:54:37,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-26,64.4,53.7,59.3,64.4,53.7,59.3,56.4,90.6,0.132,100,12.5,rain,0,0,22.4,13.3,335,1021.8,43.9,2.5,75.4,6.5,4,,2018-11-26T06:27:23,2018-11-26T16:54:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-27,68,48.2,56.9,68,48.2,56.9,52.6,86.9,0.001,100,4.17,rain,0,0,15.7,8.9,353,1023.2,27.1,1.7,119.9,10.3,5,,2018-11-27T06:28:13,2018-11-27T16:54:14,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-28,62.6,50,53.4,62.6,48.5,53.2,49.9,89,0,0,0,,0,0,14.3,6.7,335.2,1023,54.8,1.3,127.6,11,5,,2018-11-28T06:29:02,2018-11-28T16:54:06,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-29,69.8,44.6,55.5,69.8,42.3,55.4,46.6,76.3,0,0,0,,0,0,9.4,4.5,156.6,1024.9,0,3.1,154.3,13.2,6,,2018-11-29T06:29:50,2018-11-29T16:53:59,0.71,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-11-30,69.8,46.4,57.9,69.8,46.4,57.8,50.2,77.3,0,0,0,,0,0,19.7,13.4,160.7,1024,12.7,4.2,137.8,11.9,5,,2018-11-30T06:30:39,2018-11-30T16:53:54,0.75,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-01,73.4,51.8,60.1,73.4,51.8,60.1,54.5,83.5,0,0,0,,0,0,11.2,8.9,135.1,1020.8,7.9,3.7,126.1,10.8,6,,2018-12-01T06:31:27,2018-12-01T16:53:50,0.78,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-02,71.6,57.2,63.9,71.6,57.2,63.9,61.2,91.4,0.266,100,8.33,rain,0,0,26.6,11.2,161.9,1017.4,30,2.9,87.1,7.5,4,,2018-12-02T06:32:15,2018-12-02T16:53:48,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-03,69.8,60.8,65,69.8,60.8,65,63.5,95.1,0.036,100,4.17,rain,0,0,11.9,6.7,48.4,1016,46,1.2,108.3,9.3,5,,2018-12-03T06:33:02,2018-12-03T16:53:48,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-04,66.2,51.8,60.1,66.2,51.8,60.1,58,92.9,0.214,100,12.5,rain,0,0,24.8,13.4,340.1,1020.3,97.5,3.4,35,2.9,2,,2018-12-04T06:33:49,2018-12-04T16:53:50,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-05,57.2,51.8,55,57.2,51.8,55,52.3,91.1,0.421,100,16.67,rain,0,0,21,8.9,327.5,1023.3,93.6,4.9,28,2.2,2,,2018-12-05T06:34:35,2018-12-05T16:53:53,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-06,59,46.4,53.5,59,41.2,52.3,50.8,90.9,0.355,100,8.33,rain,0,0,27.1,13.4,342.9,1022.3,94,4.4,13.2,1.1,1,,2018-12-06T06:35:20,2018-12-06T16:53:58,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-07,46.4,37.4,42.3,41.1,29.9,35.9,39.5,89.9,0.615,100,16.67,rain,0,0,27.5,13.4,333.2,1032.3,94,3.4,15,1.2,1,,2018-12-07T06:36:05,2018-12-07T16:54:04,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-08,37.4,33.8,36.2,30.9,26.5,28.7,33.4,89.6,0.71,100,16.67,"rain,snow",0.3,0.1,25.5,13.4,326.6,1034.9,100,3.5,18.8,1.6,1,,2018-12-08T06:36:50,2018-12-08T16:54:13,0.03,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-09,39.2,33.8,36.8,39.2,26.5,32.8,34.8,92.4,0.552,100,16.67,"rain,snow",0.6,0.5,21,11.2,328.3,1032.5,100,3.6,17.5,1.5,1,,2018-12-09T06:37:33,2018-12-09T16:54:22,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-10,46.4,39.2,42.6,46.4,36,41.6,42.1,98,0.76,100,20.83,rain,0,0.4,22.8,4.5,183,1027,100,2.2,12.2,1.1,0,,2018-12-10T06:38:16,2018-12-10T16:54:34,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-11,48.2,42.8,46.6,48.2,36.7,42.7,44.2,91.5,0.857,100,20.83,rain,0,0.3,28.4,15.5,323.1,1026.9,97.2,4.6,25.6,2.2,1,,2018-12-11T06:38:58,2018-12-11T16:54:47,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-12,44.6,37.4,41.2,38.9,29.1,35,34.3,76.2,0.007,100,4.17,rain,0,0,30.4,17.9,327.6,1032.7,43,3.1,109.5,9.3,5,,2018-12-12T06:39:39,2018-12-12T16:55:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-13,42.8,35.6,41,40.2,31.8,36.3,32.2,71,0,0,0,,0,0,17.9,8.9,328.3,1033.3,55.7,3.1,75.1,6.4,4,,2018-12-13T06:40:19,2018-12-13T16:55:18,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-14,46.4,39.2,42.6,44.6,34.3,40.5,34,71.8,0.001,100,4.17,rain,0,0,17.2,6.7,331.9,1034.5,80.1,2.8,65.3,5.6,3,,2018-12-14T06:40:59,2018-12-14T16:55:36,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-15,50,44.6,47,50,44.6,46.7,43.4,87.4,0.037,100,4.17,rain,0,0,8.7,4.5,119.5,1029.6,94,1.7,22,1.8,1,,2018-12-15T06:41:37,2018-12-15T16:55:56,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-16,50,37.5,45.5,48.2,37.5,43.2,39.7,81.4,0.376,100,12.5,rain,0,0,42.5,13.4,326.1,1024.7,46,4.1,83.4,7.2,4,,2018-12-16T06:42:14,2018-12-16T16:56:17,0.29,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-17,59,32,44.5,59,32,44.4,34.3,73.6,0.007,100,4.17,"rain,snow",0,0,21.9,8.9,315.4,1025.3,0,4,154.5,13.5,6,,2018-12-17T06:42:50,2018-12-17T16:56:40,0.32,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-18,62.6,33.8,47.2,62.6,29.7,46.3,36,69.9,0,0,0,,0,0,11.4,6.7,173.3,1024.5,0,4.2,154,13.5,6,,2018-12-18T06:43:26,2018-12-18T16:57:04,0.35,Clear,Clear conditions throughout the day.,clear-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-19,64.4,41,52.6,64.4,38.1,52.2,40.6,66.2,0,0,0,,0,0,17.7,6.7,169.5,1020.1,45.6,5.5,65.1,5.8,3,,2018-12-19T06:44:00,2018-12-19T16:57:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-20,53.6,50,52.6,53.6,50,52.6,50.1,91.1,0.425,100,16.67,rain,0,0,17.2,6.7,330.1,1019.2,93.1,2.6,20.4,1.6,1,,2018-12-20T06:44:32,2018-12-20T16:57:56,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-21,60.8,51.8,55.8,60.8,51.8,55.8,52.9,90.3,0,0,0,,0,0,11.4,4.5,16.1,1020.6,88.9,2.3,54.8,4.9,2,,2018-12-21T06:45:04,2018-12-21T16:58:24,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-22,60.8,55.4,56.9,60.8,55.4,56.9,55.3,94.5,0.097,100,12.5,rain,0,0,11.9,8.9,353.5,1020.3,88.9,1.7,46.9,4,2,,2018-12-22T06:45:34,2018-12-22T16:58:54,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-23,55.4,48.2,52.1,55.4,45.2,51.4,45.9,80,0.155,100,12.5,rain,0,0,27.5,11.2,347,1026.9,89.1,3.8,53.2,4.6,2,,2018-12-23T06:46:03,2018-12-23T16:59:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-24,55.4,41.1,49.5,55.4,38.1,48.8,41.4,74.3,0.034,100,4.17,rain,0,0,19.5,8.9,10.3,1026.7,52.1,5,100.1,8.7,4,,2018-12-24T06:46:31,2018-12-24T16:59:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-25,53.6,48.2,51.4,53.6,46.5,51.4,47.5,86.8,0.079,100,4.17,rain,0,0,9.6,6.7,175.7,1020.7,65.5,4.6,31.3,2.6,1,,2018-12-25T06:46:58,2018-12-25T17:00:31,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-26,53.6,48.2,51.4,53.6,42.8,50.5,50.7,97.4,0.189,100,16.67,rain,0,0,23.9,13.3,340.5,1019.8,99.5,2.6,11.9,1,1,,2018-12-26T06:47:23,2018-12-26T17:01:06,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-27,48.2,42.8,45.9,44.2,37.5,41.4,39.8,79.8,0.232,100,12.5,rain,0,0,30.9,15.7,3.6,1027.9,92.6,5.6,39.9,3.3,2,,2018-12-27T06:47:46,2018-12-27T17:01:42,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-28,42.8,32,38.3,37.5,24.3,31.3,26.9,63.6,0.008,100,8.33,rain,0,0,30.9,13.4,347.3,1035.6,80.4,6.1,88.8,7.8,4,,2018-12-28T06:48:09,2018-12-28T17:02:19,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"58239099999,58477099999,58556099999,ZSNB"
"Ninghai, Ningbo, China",2018-12-29,41,30.2,35.1,33.6,18.4,26.5,22.8,60.8,0,0,0,,0,0,29.1,17.7,327.2,1038.4,59.7,6.2,85.1,7.3,4,,2018-12-29T06:48:29,2018-12-29T17:02:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"58239099999,58477099999,58556099999,ZSNB"
